X,Y,Z
-8.9683,-19.9519,-2.8449
-8.9714,-19.7731,-2.9445
-9.0913,-19.8666,-2.9226
-9.0977,-19.5104,-3.1286
-9.0993,-19.4212,-3.1825
-9.2108,-20.9906,-2.4031
-9.2119,-20.8983,-2.4425
-9.2156,-20.622,-2.5685
-9.3733,-19.9275,-2.9608
-9.4985,-21.3497,-2.3198
-9.4998,-21.2564,-2.3583
-9.5011,-21.1624,-2.3983
-9.5025,-21.0704,-2.4378
-9.5037,-20.9773,-2.4754
-9.5052,-20.8869,-2.5196
-9.5067,-20.7952,-2.5615
-9.5082,-20.7024,-2.6045
-9.5097,-20.6117,-2.6474
-9.5113,-20.52,-2.6921
-9.6316,-21.395,-2.3308
-9.6346,-21.2072,-2.4088
-9.6362,-21.1152,-2.4497
-9.6379,-21.0222,-2.4909
-9.7488,-21.4353,-2.3401
-9.7506,-21.3417,-2.3788
-9.7524,-21.2473,-2.4179
-9.7562,-21.062,-2.4992
-9.7581,-20.968,-2.5412
-9.7602,-20.8761,-2.584
-9.7622,-20.7832,-2.627
-9.7643,-20.6923,-2.6709
-9.7664,-20.6003,-2.7152
-9.7686,-20.5103,-2.7607
-9.7847,-19.8834,-3.0915
-9.7919,-19.6173,-3.2381
-9.7943,-19.5273,-3.2874
-9.8638,-21.4576,-2.3571
-9.8657,-21.3637,-2.3948
-9.8677,-21.2694,-2.4356
-9.8696,-21.1769,-2.4743
-9.8717,-21.0838,-2.5155
-9.8739,-20.9898,-2.5585
-9.876,-20.8977,-2.5999
-9.8782,-20.8047,-2.6443
-9.8804,-20.7136,-2.6866
-9.8828,-20.6217,-2.7328
-9.885,-20.5316,-2.7773
-9.8874,-20.4405,-2.8239
-9.8972,-20.0835,-3.0113
-9.9863,-21.4609,-2.3829
-9.988,-21.3668,-2.4207
-9.9898,-21.2721,-2.4601
-9.9955,-20.9948,-2.5815
-9.9976,-20.9027,-2.6248
-9.9997,-20.8096,-2.6688
-10.0018,-20.7184,-2.7128
-10.0063,-20.5361,-2.8038
-10.1074,-21.4525,-2.4129
-10.1108,-21.2634,-2.4915
-10.1162,-20.9853,-2.6135
-10.1181,-20.8928,-2.6555
-10.1201,-20.8025,-2.699
-10.122,-20.7111,-2.7419
-10.1242,-20.6187,-2.7876
-10.1263,-20.5283,-2.8329
-10.1285,-20.4368,-2.8793
-10.1306,-20.3473,-2.9252
-10.1328,-20.2567,-2.9712
-10.1351,-20.1682,-3.0186
-10.1373,-20.0785,-3.0654
-10.142,-19.8987,-3.1629
-10.1443,-19.8086,-3.2113
-10.149,-19.6283,-3.3088
-10.1513,-19.5381,-3.3575
-10.2203,-21.4373,-2.4438
-10.222,-21.3431,-2.484
-10.2237,-21.2508,-2.5226
-10.2254,-21.1578,-2.5626
-10.2272,-21.0638,-2.603
-10.229,-20.972,-2.6436
-10.2349,-20.6942,-2.7747
-10.237,-20.6015,-2.8192
-10.2391,-20.5108,-2.8642
-10.2526,-19.9685,-3.1479
-10.2595,-19.6977,-3.2931
-10.3291,-21.4204,-2.4757
-10.3324,-21.2334,-2.5539
-10.3341,-21.1401,-2.594
-10.3359,-21.046,-2.6352
-10.3376,-20.954,-2.6764
-10.3414,-20.7703,-2.7618
-10.3434,-20.6785,-2.8057
-10.3454,-20.5856,-2.8501
-10.3474,-20.4948,-2.8947
-10.3517,-20.313,-2.9878
-10.3651,-19.7718,-3.2728
-10.4298,-21.4094,-2.5005
-10.4313,-21.3147,-2.54
-10.4328,-21.2221,-2.5783
-10.4344,-21.1288,-2.6185
-10.4378,-20.9457,-2.7018
-10.4396,-20.8527,-2.7443
-10.4414,-20.7618,-2.7878
-10.445,-20.58,-2.8736
-10.447,-20.4891,-2.9184
-10.453,-20.2161,-3.0562
-10.4551,-20.1271,-3.1021
-10.5264,-21.4041,-2.5222
-10.5279,-21.3094,-2.5619
-10.5294,-21.2168,-2.6017
-10.5309,-21.1234,-2.6421
-10.534,-20.9368,-2.7244
-10.5357,-20.8437,-2.7675
-10.5374,-20.7527,-2.8102
-10.5392,-20.6606,-2.8537
-10.541,-20.5706,-2.8979
-10.5429,-20.4796,-2.943
-10.5447,-20.3874,-2.9874
-10.6215,-21.4079,-2.5393
-10.6229,-21.3131,-2.5796
-10.6243,-21.2203,-2.6186
-10.6258,-21.1269,-2.6594
-10.6274,-21.0324,-2.7006
-10.6289,-20.94,-2.7416
-10.6306,-20.8468,-2.7845
-10.6359,-20.5703,-2.916
-10.7145,-21.2353,-2.6289
-10.7191,-20.9579,-2.7517
-10.7207,-20.8645,-2.7941
-10.7241,-20.6811,-2.8801
-10.7275,-20.4998,-2.9667
-10.7294,-20.4076,-3.0129
-10.8055,-21.1652,-2.6771
-10.8071,-21.0736,-2.7179
-10.8088,-20.981,-2.7587
-10.8106,-20.8876,-2.8012
-10.8122,-20.7961,-2.8424
-10.8161,-20.6105,-2.9308
-10.8301,-19.9707,-3.2469
-10.834,-19.7878,-3.3362
-10.9021,-20.4441,-3.0265
-10.9102,-20.079,-3.2038
-10.7605,-21.5637,-2.4965
-10.6155,-21.6642,-2.4314
-10.6213,-21.4766,-2.5089
-10.4595,-21.6658,-2.4018
-10.4625,-21.5729,-2.4394
-10.4655,-21.4792,-2.4774
-10.4812,-21.0127,-2.6781
-10.4844,-20.9195,-2.719
-10.5197,-20.0115,-3.173
-10.2955,-21.6719,-2.3655
-10.2985,-21.5767,-2.4034
-10.3016,-21.4836,-2.4409
-10.3496,-20.1929,-3.0458
-10.3533,-20.1025,-3.0931
-10.1292,-21.6948,-2.3227
-10.1323,-21.6003,-2.3603
-10.1353,-21.5047,-2.3964
-10.1416,-21.3172,-2.4729
-10.1448,-21.2251,-2.512
-10.148,-21.1321,-2.5519
-10.1514,-21.0382,-2.594
-10.1547,-20.9462,-2.6347
-10.1583,-20.8533,-2.6794
-10.1618,-20.7622,-2.7227
-10.1654,-20.67,-2.7679
-10.1689,-20.5798,-2.8121
-10.1726,-20.4884,-2.8593
-10.1762,-20.3989,-2.9042
-10.1799,-20.3082,-2.9506
-10.1951,-19.9491,-3.143
-9.9583,-21.734,-2.2746
-9.9612,-21.6395,-2.3078
-9.9641,-21.5444,-2.3427
-9.7816,-21.7858,-2.2211
-9.7845,-21.6889,-2.2534
-9.7874,-21.5943,-2.2862
-9.7906,-21.4993,-2.3219
-9.7938,-21.4036,-2.3595
-9.7972,-21.31,-2.3984
-9.8005,-21.2155,-2.4376
-9.804,-21.1231,-2.4793
-9.8074,-21.0295,-2.5202
-9.811,-20.938,-2.5631
-9.8146,-20.8453,-2.6063
-9.8182,-20.7545,-2.6501
-9.8218,-20.6626,-2.694
-9.8255,-20.5726,-2.7388
-9.8293,-20.4813,-2.7856
-9.8562,-19.855,-3.1198
-9.5942,-21.8428,-2.1652
-9.597,-21.7464,-2.1954
-9.6062,-21.46,-2.2963
-9.3975,-21.6952,-2.1701
-8.9452,-21.9296,-2.0139
-8.9492,-21.7347,-2.0669
-8.9536,-21.5414,-2.129
-8.9558,-21.4452,-2.1624
-8.9582,-21.3484,-2.1973
-8.7134,-21.932,-1.9693
-8.7152,-21.8331,-1.9958
-8.7191,-21.6395,-2.0521
-8.7212,-21.542,-2.0825
-8.7233,-21.4467,-2.1146
-8.7254,-21.3507,-2.1485
-8.4856,-21.8256,-1.9541
-8.4875,-21.7271,-1.9808
-8.4894,-21.6309,-2.0082
-8.4935,-21.4371,-2.0705
-8.4957,-21.3421,-2.1042
-8.4978,-21.2461,-2.1383
-8.5,-21.152,-2.1734
-8.5046,-20.9639,-2.2491
-8.5069,-20.8697,-2.2885
-8.5093,-20.7771,-2.3283
-8.5117,-20.6834,-2.3697
-8.5142,-20.5914,-2.4121
-8.5166,-20.4981,-2.4554
-8.5192,-20.4064,-2.4999
-8.5217,-20.3165,-2.5437
-8.5243,-20.2252,-2.5899
-8.5269,-20.1325,-2.6364
-8.2585,-21.9214,-1.8877
-8.2602,-21.8241,-1.9123
-8.262,-21.7266,-1.939
-8.2638,-21.6286,-1.9666
-8.2676,-21.4367,-2.0285
-8.051,-21.9359,-1.8487
-8.0526,-21.8367,-1.8735
-8.0542,-21.7398,-1.8986
-8.0559,-21.6425,-1.9258
-8.0576,-21.5448,-1.9542
-8.0593,-21.4491,-1.9836
-8.063,-21.2559,-2.0502
-8.0668,-21.0646,-2.1201
-7.8569,-21.9484,-1.8121
-7.8583,-21.8498,-1.8357
-7.8597,-21.7508,-1.8606
-7.8612,-21.6543,-1.8876
-7.8627,-21.5572,-1.9147
-7.8642,-21.4595,-1.9439
-7.6636,-21.9444,-1.7773
-7.6659,-21.7482,-1.8256
-7.667,-21.6496,-1.8517
-7.6683,-21.5532,-1.8795
-7.6695,-21.456,-1.9074
-7.4674,-21.738,-1.7908
-7.4684,-21.6399,-1.8161
-7.4694,-21.5416,-1.8442
-7.4704,-21.4452,-1.8721
-7.4726,-21.2532,-1.9352
-7.4738,-21.1573,-1.9692
-7.475,-21.0631,-2.0038
-7.4775,-20.8743,-2.0786
-7.4801,-20.6863,-2.1581
-7.4814,-20.5946,-2.1987
-7.4828,-20.5016,-2.2415
-7.4842,-20.4101,-2.284
-7.4856,-20.3201,-2.3278
-7.4871,-20.2287,-2.3731
-7.2675,-21.919,-1.7104
-7.2682,-21.8196,-1.7325
-7.269,-21.7201,-1.7567
-7.2699,-21.623,-1.7833
-7.2707,-21.5253,-1.811
-7.2716,-21.427,-1.8402
-7.2726,-21.3307,-1.8715
-7.0765,-21.893,-1.6777
-7.0773,-21.6957,-1.725
-7.0778,-21.5992,-1.752
-7.0788,-21.4045,-1.8092
-7.0794,-21.3088,-1.8403
-6.8897,-21.7707,-1.6678
-6.8898,-21.574,-1.7186
-6.8901,-21.3805,-1.7769
-6.8902,-21.2853,-1.8082
-6.8904,-21.1892,-1.8414
-6.8909,-20.9995,-1.9124
-6.8912,-20.9056,-1.9498
-6.8915,-20.8105,-1.9887
-6.8919,-20.7169,-2.0295
-6.8923,-20.6247,-2.0713
-6.8931,-20.4387,-2.1589
-6.8935,-20.3479,-2.203
-6.8944,-20.1675,-2.2951
-6.7063,-21.6608,-1.6527
-6.7062,-21.4646,-1.7085
-6.7065,-20.9866,-1.8766
-6.7066,-20.8932,-1.9145
-6.7068,-20.7985,-1.954
-6.707,-20.7052,-1.9947
-6.7074,-20.52,-2.0801
-6.7077,-20.4279,-2.1259
-6.7079,-20.3372,-2.1713
-6.7082,-20.2449,-2.2179
-6.5304,-21.859,-1.5656
-6.5297,-21.6602,-1.6115
-6.5294,-21.5628,-1.6364
-6.5288,-21.2728,-1.7287
-6.5286,-21.1778,-1.7617
-6.3572,-21.8671,-1.5259
-6.3563,-21.6693,-1.5705
-6.3559,-21.5699,-1.5953
-6.3548,-21.2788,-1.684
-6.3544,-21.1818,-1.7167
-6.3542,-21.0865,-1.7527
-6.3537,-20.8976,-1.8279
-6.3535,-20.8039,-1.8689
-6.3532,-20.6205,-1.9525
-6.353,-20.5307,-1.9972
-6.3529,-20.4395,-2.0427
-6.1931,-21.8814,-1.4886
-6.1926,-21.7831,-1.5098
-6.192,-21.6843,-1.5314
-6.1915,-21.5853,-1.5558
-6.191,-21.4884,-1.5819
-6.1905,-21.391,-1.6101
-6.1901,-21.2954,-1.6408
-6.1897,-21.1989,-1.6735
-6.1893,-21.1041,-1.7074
-6.1889,-21.0082,-1.7438
-6.1886,-20.9137,-1.7823
-6.1882,-20.8206,-1.82
-6.1877,-20.6355,-1.9049
-6.1874,-20.5435,-1.9498
-6.1872,-20.4526,-1.996
-6.0347,-21.8945,-1.4541
-6.034,-21.7951,-1.4664
-6.0335,-21.6979,-1.4959
-6.0328,-21.5991,-1.5192
-6.0322,-21.5001,-1.5451
-6.0317,-21.4029,-1.5723
-6.0311,-21.3051,-1.6028
-6.0306,-21.209,-1.6345
-6.0301,-21.1145,-1.6676
-6.0296,-21.0189,-1.703
-6.0292,-20.9248,-1.7409
-6.0288,-20.8321,-1.7788
-6.0284,-20.738,-1.8197
-6.028,-20.6453,-1.8612
-6.0276,-20.5536,-1.9059
-6.0273,-20.4632,-1.9509
-6.0269,-20.374,-1.9973
-6.0266,-20.2832,-2.045
-5.8855,-21.5968,-1.4899
-5.884,-21.4009,-1.5426
-5.8833,-21.3034,-1.5732
-5.8827,-21.2074,-1.6047
-5.882,-21.1106,-1.6376
-5.8814,-21.0152,-1.6733
-5.8807,-20.9213,-1.7096
-5.8801,-20.8287,-1.7476
-5.8796,-20.7349,-1.7877
-5.879,-20.6423,-1.8288
-5.878,-20.4607,-1.9169
-5.7566,-21.8811,-1.4036
-5.7554,-21.7793,-1.4136
-5.7544,-21.6826,-1.4445
-5.7534,-21.5842,-1.4678
-5.7523,-21.4854,-1.4932
-5.7513,-21.3886,-1.5212
-5.7503,-21.2911,-1.551
-5.7493,-21.1952,-1.5814
-5.6299,-21.7619,-1.3927
-5.6287,-21.6653,-1.4235
-5.6274,-21.5671,-1.4474
-5.6262,-21.4685,-1.4737
-5.625,-21.3717,-1.501
-5.6237,-21.2743,-1.5314
-5.6226,-21.1784,-1.5619
-5.6214,-21.0817,-1.5947
-5.6203,-20.9864,-1.6302
-5.6191,-20.8926,-1.6661
-5.618,-20.7975,-1.7051
-5.6149,-20.5198,-1.8285
-5.6139,-20.4297,-1.872
-5.6129,-20.338,-1.9183
-5.5044,-21.841,-1.3606
-5.5029,-21.7413,-1.3825
-5.5015,-21.6437,-1.4054
-5.5,-21.5455,-1.4284
-5.4986,-21.447,-1.4546
-5.4972,-21.3504,-1.4832
-5.4958,-21.253,-1.5131
-5.4944,-21.1573,-1.5442
-5.493,-21.0606,-1.5773
-5.4917,-20.9654,-1.6116
-5.4904,-20.8716,-1.6487
-5.489,-20.7765,-1.6871
-5.4877,-20.6827,-1.7268
-5.4865,-20.5902,-1.7679
-5.4852,-20.4988,-1.8102
-5.484,-20.4087,-1.8543
-5.4828,-20.3169,-1.9004
-5.3816,-21.8213,-1.343
-5.38,-21.7222,-1.3683
-5.3767,-21.5238,-1.4121
-5.3751,-21.4253,-1.4378
-5.3735,-21.3288,-1.4664
-5.3719,-21.2315,-1.4965
-5.257,-21.8068,-1.328
-5.2552,-21.7069,-1.3472
-5.2534,-21.607,-1.3695
-5.2517,-21.5091,-1.3935
-5.2466,-21.2171,-1.4775
-5.2449,-21.1215,-1.5095
-5.2433,-21.0249,-1.5434
-5.2416,-20.9297,-1.5775
-5.24,-20.8359,-1.6135
-5.2384,-20.7408,-1.6519
-5.2368,-20.6469,-1.6924
-5.2337,-20.4629,-1.7759
-5.2322,-20.3726,-1.8197
-5.2307,-20.2807,-1.8654
-5.2292,-20.1898,-1.9133
-5.1334,-21.8065,-1.3136
-5.1297,-21.6059,-1.3474
-5.1279,-21.5083,-1.3723
-5.126,-21.4101,-1.3983
-5.1243,-21.3137,-1.4252
-5.1225,-21.2167,-1.4556
-5.1207,-21.1212,-1.4854
-5.119,-21.0248,-1.519
-5.1173,-20.9298,-1.5541
-5.1138,-20.7386,-1.6282
-5.1121,-20.6449,-1.6672
-5.1105,-20.5524,-1.7086
-5.1088,-20.4611,-1.7507
-5.1072,-20.371,-1.7947
-5.1056,-20.2791,-1.8413
-5.104,-20.1885,-1.8875
-5.0105,-21.8172,-1.2882
-5.0086,-21.7167,-1.301
-5.0066,-21.6173,-1.3239
-5.0048,-21.5198,-1.3478
-5.0029,-21.4218,-1.3733
-5.001,-21.3232,-1.4005
-4.889,-21.8326,-1.2581
-4.8871,-21.7333,-1.2774
-4.8852,-21.6339,-1.2985
-4.8814,-21.4364,-1.3472
-4.8777,-21.2413,-1.4027
-4.874,-21.0478,-1.4652
-4.8723,-20.9533,-1.4986
-4.8705,-20.8576,-1.5343
-4.8687,-20.7631,-1.5719
-4.86,-20.3012,-1.7791
-4.8584,-20.2111,-1.8255
-4.7557,-21.8531,-1.2334
-4.7539,-21.7541,-1.2524
-4.7522,-21.6548,-1.2723
-4.7504,-21.5553,-1.2946
-4.6223,-21.8675,-1.2104
-4.6206,-21.7686,-1.2281
-4.6189,-21.6696,-1.2472
-4.6171,-21.5703,-1.2685
-4.6154,-21.4707,-1.2926
-4.6137,-21.3729,-1.3179
-4.4888,-21.8679,-1.1909
-4.4871,-21.7692,-1.2076
-4.4854,-21.6705,-1.2259
-4.4837,-21.5716,-1.2482
-4.4802,-21.3748,-1.2953
-4.3535,-21.859,-1.1729
-4.3517,-21.7583,-1.1904
-4.3499,-21.6598,-1.2085
-4.3481,-21.5611,-1.2297
-4.3462,-21.4619,-1.2512
-4.3444,-21.3648,-1.2764
-4.3426,-21.267,-1.3027
-4.3407,-21.1683,-1.3302
-4.3371,-20.9755,-1.3927
-4.3352,-20.8787,-1.4263
-4.3298,-20.5956,-1.5383
-4.328,-20.5036,-1.5781
-4.3262,-20.4127,-1.6201
-4.3244,-20.32,-1.6644
-4.213,-21.8594,-1.1546
-4.2111,-21.7588,-1.1709
-4.2092,-21.6581,-1.189
-4.2072,-21.5596,-1.2094
-4.2053,-21.4608,-1.2317
-4.2033,-21.3614,-1.2556
-4.2014,-21.2637,-1.2813
-4.1995,-21.1653,-1.3086
-4.1975,-21.0685,-1.3378
-4.1956,-20.9731,-1.3692
-4.1936,-20.8766,-1.4019
-4.1917,-20.7814,-1.4368
-4.1897,-20.6873,-1.4738
-4.1878,-20.5945,-1.5119
-4.1858,-20.5,-1.5533
-4.0694,-21.8705,-1.1334
-4.0675,-21.7702,-1.1502
-4.0638,-21.5713,-1.1865
-4.0601,-21.3735,-1.2313
-4.0468,-20.6996,-1.4432
-3.9219,-21.8787,-1.1129
-3.9182,-21.6782,-1.1468
-3.9163,-21.5801,-1.1661
-3.9145,-21.4816,-1.1863
-3.907,-21.0914,-1.2864
-3.7742,-21.8645,-1.0962
-3.7722,-21.7644,-1.1127
-3.7701,-21.6642,-1.1305
-3.768,-21.5637,-1.1498
-3.7638,-21.3664,-1.1932
-3.6243,-21.8372,-1.0813
-3.6191,-21.6371,-1.1167
-3.614,-21.4382,-1.1569
-3.4698,-21.8089,-1.0672
-3.4668,-21.7089,-1.0843
-3.4638,-21.6088,-1.1029
-3.4607,-21.5083,-1.1222
-3.4577,-21.4099,-1.1432
-3.4394,-20.8265,-1.3042
-3.3056,-21.7864,-1.0513
-3.3023,-21.6866,-1.0685
-3.2989,-21.5864,-1.0868
-3.2955,-21.486,-1.1063
-3.2717,-20.8042,-1.2891
-3.2682,-20.7071,-1.3217
-3.2613,-20.5165,-1.3939
-3.1345,-21.7751,-1.0336
-3.131,-21.6753,-1.0513
-3.1274,-21.5753,-1.0694
-3.1238,-21.4749,-1.0892
-3.1203,-21.3766,-1.1102
-3.0838,-20.41,-1.4108
-2.962,-21.7753,-1.0149
-2.9583,-21.6756,-1.0319
-2.9546,-21.5758,-1.0508
-2.9508,-21.4755,-1.0701
-2.9471,-21.3772,-1.0906
-2.7878,-21.7871,-0.9935
-2.7802,-21.588,-1.0293
-2.7764,-21.488,-1.0482
-2.6094,-21.696,-0.9915
-2.4261,-21.3987,-1.031
-2.3785,-20.3363,-1.3474
-2.2655,-21.8105,-0.936
-2.0781,-21.8389,-0.9124
-2.0739,-21.7383,-0.9297
-2.0137,-20.3729,-1.2896
-2.0091,-20.2785,-1.3265
-1.8834,-21.7533,-0.9076
-1.8794,-21.6528,-0.9248
-1.6971,-21.8471,-0.8738
-1.6931,-21.7472,-0.8901
-1.689,-21.647,-0.9071
-1.6849,-21.5466,-0.9259
-1.6766,-21.3491,-0.9667
-1.6724,-21.2496,-0.9897
-1.6682,-21.1516,-1.0134
-1.6639,-21.0528,-1.0378
-1.5028,-21.8331,-0.8554
-1.4988,-21.7337,-0.8718
-1.4947,-21.6341,-0.8896
-1.4905,-21.5341,-0.9086
-1.3022,-21.72,-0.8566
-1.298,-21.6208,-0.8736
-1.2937,-21.5214,-0.8924
-1.2893,-21.4215,-0.9122
-1.285,-21.3234,-0.9333
-1.2805,-21.2247,-0.9552
-1.276,-21.1252,-0.9785
-1.2714,-21.0272,-1.0035
-1.2528,-20.6391,-1.1162
-1.101,-21.7074,-0.8404
-1.0965,-21.6088,-0.8576
-0.9059,-21.795,-0.8086
-0.9011,-21.6948,-0.8252
-0.8962,-21.5945,-0.8436
-0.8914,-21.496,-0.8619
-0.8865,-21.3971,-0.8815
-0.8815,-21.2976,-0.9023
-0.7024,-21.7815,-0.7935
-0.6974,-21.6818,-0.81
-0.6922,-21.5819,-0.8282
-0.687,-21.4816,-0.8473
-0.6818,-21.3831,-0.8676
-0.495,-21.7697,-0.7751
-0.4847,-21.5711,-0.8115
-0.4743,-21.373,-0.8511
-0.4637,-21.1748,-0.8939
-0.2799,-21.6674,-0.7744
-0.2695,-21.4686,-0.813
-0.2642,-21.3708,-0.8332
-0.2589,-21.2723,-0.8541
-0.0792,-21.7614,-0.7365
-0.0738,-21.663,-0.7546
-0.0683,-21.5642,-0.7743
-0.0573,-21.3651,-0.8142
-0.0517,-21.2669,-0.8352
-0.0461,-21.1679,-0.8562
0.122,-21.752,-0.7154
0.1278,-21.654,-0.7344
0.1336,-21.5556,-0.7545
0.1454,-21.3571,-0.7945
0.1512,-21.2591,-0.8145
0.3278,-21.739,-0.6925
0.3341,-21.6392,-0.712
0.3403,-21.5412,-0.7316
0.3528,-21.3435,-0.7719
0.3593,-21.2437,-0.7932
0.5297,-21.7201,-0.6684
0.5364,-21.6207,-0.6872
0.5433,-21.521,-0.7077
0.55,-21.423,-0.728
0.5568,-21.3243,-0.7483
0.613,-20.5406,-0.943
0.6204,-20.4443,-0.9735
0.6278,-20.3492,-1.0045
0.6354,-20.2524,-1.0373
0.7359,-21.6975,-0.6418
0.7575,-21.3997,-0.7022
0.7793,-21.1053,-0.7669
0.7866,-21.007,-0.7896
0.794,-20.9101,-0.814
0.8015,-20.8122,-0.8392
0.8167,-20.6176,-0.8924
0.8244,-20.5207,-0.9207
0.8323,-20.4247,-0.9521
0.8401,-20.3298,-0.9829
0.8482,-20.2331,-1.0166
0.9482,-21.6698,-0.6145
0.9559,-21.5717,-0.6341
0.9636,-21.4731,-0.6546
0.9714,-21.3739,-0.6758
0.9792,-21.2763,-0.6971
1.1817,-21.4473,-0.6249
1.19,-21.3488,-0.6462
1.1984,-21.2496,-0.6687
1.2583,-20.565,-0.846
1.2671,-20.4687,-0.8755
1.2849,-20.2788,-0.9376
1.2941,-20.1825,-0.9721
1.3821,-21.622,-0.5488
1.3993,-21.424,-0.5909
1.4166,-21.2278,-0.6346
1.5898,-21.5967,-0.5113
1.5988,-21.4988,-0.5316
1.6172,-21.3013,-0.5755
1.6263,-21.2037,-0.5978
1.6356,-21.1052,-0.6212
1.693,-20.5233,-0.7844
1.7127,-20.333,-0.8483
1.7228,-20.2368,-0.8813
1.7329,-20.1435,-0.9168
1.7982,-21.4668,-0.494
1.808,-21.3693,-0.5162
1.8178,-21.271,-0.5385
1.8277,-21.1741,-0.562
1.8376,-21.0763,-0.586
1.9872,-21.4371,-0.4543
1.9977,-21.3381,-0.4775
2.0081,-21.2405,-0.5
2.0187,-21.1422,-0.5244
2.0292,-21.0451,-0.5492
2.0399,-20.947,-0.5741
2.0614,-20.754,-0.6288
2.0725,-20.6567,-0.6587
2.0949,-20.4644,-0.7225
2.326,-21.4909,-0.3435
2.3371,-21.394,-0.3668
2.4833,-21.4685,-0.2977
2.4951,-21.3702,-0.322
2.6341,-21.4367,-0.2536
2.6465,-21.3391,-0.279
2.7473,-20.571,-0.5054
2.7606,-20.4757,-0.5407
2.7737,-20.3832,-0.5771
2.787,-20.2913,-0.6151
2.8003,-20.1997,-0.6547
2.8138,-20.1087,-0.6954
2.7816,-21.3937,-0.213
2.7946,-21.2967,-0.2383
2.8075,-21.1987,-0.2631
2.8207,-21.1021,-0.2904
2.8601,-20.8143,-0.3749
2.8733,-20.7195,-0.4051
2.8868,-20.6255,-0.4382
2.9279,-20.3469,-0.5463
2.9418,-20.255,-0.5856
2.9558,-20.1635,-0.6263
2.97,-20.0724,-0.6686
2.9225,-21.3394,-0.1779
2.9359,-21.2428,-0.2029
2.9766,-20.9539,-0.2847
2.9904,-20.8576,-0.3135
3.0181,-20.6676,-0.3758
3.0323,-20.5737,-0.4103
3.0465,-20.4803,-0.4464
3.1147,-20.9374,-0.2383
3.129,-20.8419,-0.2675
3.158,-20.6536,-0.3318
3.1727,-20.5604,-0.367
3.1875,-20.4678,-0.4036
3.2024,-20.3757,-0.4419
3.2174,-20.284,-0.4814
3.2326,-20.1927,-0.5224
3.2479,-20.1018,-0.5652
3.2633,-20.0111,-0.6095
3.2347,-21.0096,-0.1665
3.2949,-20.6303,-0.2916
3.3102,-20.5378,-0.3276
3.3256,-20.4459,-0.3647
3.3412,-20.3544,-0.4043
3.3568,-20.2633,-0.4445
3.468,-20.3438,-0.3639
3.4841,-20.2535,-0.4043
3.5003,-20.1636,-0.4456
3.5331,-19.9848,-0.5333
3.5497,-19.8959,-0.5786
3.5662,-19.8074,-0.6244
3.4959,-20.9048,-0.1024
3.5121,-20.8099,-0.1332
3.5284,-20.7159,-0.166
3.5449,-20.6225,-0.2011
3.5615,-20.5297,-0.2377
3.5951,-20.3455,-0.3162
3.6293,-20.1625,-0.4011
3.6465,-20.0715,-0.4448
3.6635,-19.983,-0.4896
3.6974,-19.8074,-0.5802
3.7361,-20.1917,-0.347
3.7534,-20.102,-0.3907
3.7708,-20.0126,-0.4356
3.7883,-19.9235,-0.4813
3.8057,-19.8348,-0.5271
3.8234,-19.7462,-0.575
3.8678,-20.4076,-0.1831
3.9211,-20.1364,-0.3111
4.173,-19.9174,-0.3509
4.1924,-19.83,-0.3965
4.2119,-19.7429,-0.4438
4.0471,-20.6206,-0.0118
4.2614,-19.6455,-0.4876
4.281,-19.5597,-0.5357
4.2988,-19.5005,-0.5679
4.3189,-19.3013,-0.6962
4.2374,-19.4492,-0.6225
3.9014,-20.6633,-0.048
4.0696,-19.4766,-0.6612
3.6133,-20.6373,-0.171
3.6317,-20.5447,-0.2058
3.6502,-20.4534,-0.2437
3.6691,-20.3608,-0.283
3.8205,-19.6458,-0.6382
3.8393,-19.5591,-0.6861
3.8582,-19.4731,-0.7349
3.4931,-20.6418,-0.2142
3.5115,-20.549,-0.2497
3.5298,-20.4573,-0.2863
3.5668,-20.2747,-0.3652
3.6791,-19.7381,-0.6295
3.6978,-19.6508,-0.677
3.7164,-19.5643,-0.7248
3.4091,-20.4514,-0.3341
3.5568,-19.7314,-0.6757
3.5754,-19.6439,-0.723
3.5939,-19.5571,-0.7709
3.4044,-19.8145,-0.6779
3.4226,-19.7259,-0.7236
3.4588,-19.5508,-0.8171
3.4772,-19.462,-0.8646
3.1071,-20.64,-0.3586
3.1243,-20.5471,-0.3923
3.142,-20.4534,-0.4287
3.2659,-19.8179,-0.7192
3.056,-20.1862,-0.5856
3.0733,-20.0962,-0.6274
3.0909,-20.0047,-0.6703
3.1085,-19.914,-0.7142
3.126,-19.8241,-0.7586
3.1433,-19.735,-0.8025
3.1605,-19.6468,-0.8464
3.1954,-19.4679,-0.9356
3.2128,-19.3797,-0.981
3.2479,-19.2011,-1.0728
2.8335,-20.6412,-0.4528
2.8503,-20.5468,-0.4851
2.8671,-20.454,-0.5202
2.9865,-19.8143,-0.8014
3.0034,-19.7249,-0.8435
3.0207,-19.634,-0.8874
3.038,-19.5438,-0.9317
3.072,-19.3664,-1.0199
3.0894,-19.2764,-1.0658
3.1068,-19.1872,-1.1127
2.7005,-20.6137,-0.5059
2.7341,-20.4252,-0.5732
2.7508,-20.333,-0.6093
2.7678,-20.2397,-0.6477
2.8016,-20.0563,-0.7266
2.8185,-19.9662,-0.7676
2.8692,-19.6941,-0.8912
2.8864,-19.6027,-0.9346
2.9206,-19.4228,-1.0225
2.9375,-19.3341,-1.0671
